prA,prB,agentA,agentB,userA,userB,startA,endA,startB,endB,stateA,stateB,cross,overlap_seconds,repo_id,repo,stratum,draw_index
1859,1867,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747441078.0,1747699192.0,1747590211.0,1747605297.0,closed_unmerged,merged,False,15086.0,820087727,onlook-dev/onlook,same,376
1598,1599,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747174911.0,1747179216.0,1747174991.0,1747179217.0,closed_unmerged,closed_unmerged,False,4225.0,386644013,freenet/freenet-core,same,19
7422,7428,Copilot,Copilot,Copilot,Copilot,1760295731.0,1760824201.0,1760295868.0,1760677718.0,closed_unmerged,closed_unmerged,False,381850.0,30856851,ChurchCRM/CRM,same,211
39,41,OpenAI_Codex,OpenAI_Codex,Sls0n,Sls0n,1750604499.0,1751743131.0,1751059270.0,1751714709.0,merged,closed_unmerged,False,655439.0,663834147,Sls0n/Prismify,same,3
1453,1454,Copilot,Copilot,Copilot,Copilot,1760211308.0,1760307232.0,1760297567.0,1760300050.0,merged,merged,False,2483.0,137444487,mwouts/jupytext,same,1
212,213,OpenAI_Codex,OpenAI_Codex,SimonHalvdansson,SimonHalvdansson,1749062316.0,1749452497.0,1749062349.0,1749452314.0,merged,merged,False,389965.0,644499668,SimonHalvdansson/Harmonic-HN,same,0
1241,1275,Copilot,Copilot,Copilot,Copilot,1755737365.0,1757260026.0,1756410085.0,1756411526.0,merged,merged,False,1441.0,390774973,OpenWonderLabs/homebridge-switchbot,same,14
178,179,OpenAI_Codex,OpenAI_Codex,NotJeremyLiu,NotJeremyLiu,1747965309.0,1748026044.0,1747966355.0,1753115089.0,merged,merged,False,59689.0,950515906,cosmos/evm,same,0
692,697,Copilot,Copilot,Copilot,Copilot,1759215736.0,1759744463.0,1759216209.0,1759303745.0,closed_unmerged,merged,False,87536.0,285679939,microsoft/react-native-gallery,same,6
298,299,OpenAI_Codex,OpenAI_Codex,jilleb,jilleb,1751549119.0,1751549867.0,1751549765.0,1751549851.0,merged,merged,False,86.0,209376972,jilleb/mib2-toolbox,same,0
4191,4193,OpenAI_Codex,OpenAI_Codex,voodoohop,voodoohop,1758874031.0,1758874944.0,1758874230.0,1758874308.0,merged,closed_unmerged,False,78.0,358226004,pollinations/pollinations,same,2
1888,1891,Copilot,Copilot,Copilot,Copilot,1759864432.0,1760475865.0,1759948185.0,1760476548.0,merged,merged,False,527680.0,248361164,PowerShell/PSResourceGet,same,3
89,90,OpenAI_Codex,OpenAI_Codex,nguyenvanduocit,nguyenvanduocit,1749116198.0,1749116437.0,1749116216.0,1749116306.0,merged,merged,False,90.0,577394553,nguyenvanduocit/obsidian-open-gate,same,0
217,222,Copilot,Copilot,Copilot,Copilot,1757789359.0,1757881398.0,1757844560.0,1757881273.0,closed_unmerged,merged,False,36713.0,959123498,IvanMurzak/Unity-MCP,same,1
183,184,Cursor,Cursor,nhanphan,nhanphan,1754435555.0,1756426084.0,1754435585.0,1756426110.0,merged,merged,False,1990499.0,600071289,metaplex-foundation/umi,same,0
4842,4890,Copilot,Copilot,Copilot,Copilot,1755524597.0,1758826865.0,1757436225.0,1757506296.0,merged,merged,False,70071.0,509028,benwbrum/fromthepage,same,291
3034,3037,Copilot,Copilot,Copilot,Copilot,1758309278.0,1760387465.0,1758310738.0,1760387532.0,merged,merged,False,2076727.0,374764410,dotnet/docs-maui,same,0
12389,12398,Copilot,Copilot,Copilot,Copilot,1758138158.0,1759939378.0,1758210899.0,1758269952.0,merged,merged,False,59053.0,14111770,openfoodfacts/openfoodfacts-server,same,12
2969,2980,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1747353087.0,1748495495.0,1747719812.0,1747748379.0,merged,merged,False,28567.0,195619075,vdaas/vald,same,6
1994,2003,Copilot,Copilot,Copilot,Copilot,1755621794.0,1756418085.0,1755815518.0,1755817726.0,merged,closed_unmerged,False,2208.0,736363011,olimorris/codecompanion.nvim,same,1
72,73,Copilot,Copilot,Copilot,Copilot,1760644022.0,1760647287.0,1760644676.0,1760649124.0,merged,merged,False,2611.0,1488933,tbsalling/aismessages,same,12
14107,14108,Cursor,Cursor,chargome,chargome,1750678558.0,1750689606.0,1750680923.0,1750969247.0,merged,merged,False,8683.0,33837371,getsentry/sentry-docs,same,125
357,358,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1746203730.0,1746369127.0,1746204057.0,1746449372.0,merged,closed_unmerged,False,165070.0,941289933,antiwork/helper,same,94
1891,1899,Copilot,Copilot,Copilot,Copilot,1761219000.0,1761300735.0,1761221648.0,1761276174.0,merged,merged,False,54526.0,392265178,ydb-platform/ydb-go-sdk,same,3
16,17,Copilot,Copilot,Copilot,Copilot,1753185058.0,1753186776.0,1753185398.0,1753187174.0,merged,merged,False,1378.0,944950963,Rudra-ravi/wikipedia-mcp,same,0
1316,1319,Copilot,Copilot,Copilot,Copilot,1753402183.0,1753474919.0,1753469881.0,1753476023.0,merged,merged,False,5038.0,233452776,net-daemon/netdaemon,same,1
58,68,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1750394853.0,1751120327.0,1750399029.0,1750400056.0,closed_unmerged,merged,False,1027.0,20849145,ateliee/jquery.schedule,same,4
803,805,Copilot,Copilot,Copilot,Copilot,1760963962.0,1761355707.0,1760964017.0,1761109713.0,closed_unmerged,merged,False,145696.0,179638898,trevorwang/retrofit.dart,same,1
296,297,Copilot,Copilot,Copilot,Copilot,1760098459.0,1761056086.0,1760129546.0,1760967726.0,merged,merged,False,838180.0,932919681,kyantech/Palmr,same,69
309,316,Copilot,Copilot,Copilot,Copilot,1759112378.0,1761175297.0,1760210556.0,1761176803.0,merged,merged,False,964741.0,22651419,frostwire/frostwire-jlibtorrent,same,2
87,88,OpenAI_Codex,OpenAI_Codex,vinhnx,vinhnx,1759071136.0,1759073134.0,1759072145.0,1759074179.0,closed_unmerged,merged,False,989.0,1046809510,vinhnx/vtcode,same,151
881,888,Copilot,Copilot,Copilot,Copilot,1756462832.0,1756860867.0,1756727114.0,1756859548.0,merged,merged,False,132434.0,181013071,deepmodeling/dpdata,same,1
121,124,Copilot,Copilot,Copilot,Copilot,1756388423.0,1756528341.0,1756440731.0,1756455228.0,merged,closed_unmerged,False,14497.0,314983546,kurotu/VRCQuestTools,same,0
281,282,OpenAI_Codex,OpenAI_Codex,zemaj,zemaj,1759045611.0,1759276468.0,1759045693.0,1759276475.0,closed_unmerged,closed_unmerged,False,230775.0,1035299828,just-every/code,same,0
1011,1012,OpenAI_Codex,OpenAI_Codex,drewstone,drewstone,1747523439.0,1747647939.0,1747523684.0,1747833135.0,merged,closed_unmerged,False,124255.0,461921306,tangle-network/tangle,same,7
1489,1499,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1752192654.0,1752265773.0,1752230253.0,1752232926.0,merged,merged,False,2673.0,577975610,reflex-dev/reflex-web,same,269
3060,3062,Copilot,Copilot,Copilot,Copilot,1747742503.0,1750805565.0,1747748812.0,1750958304.0,closed_unmerged,closed_unmerged,False,3056753.0,460125865,demergent-labs/azle,same,10
1780,1809,Copilot,Copilot,Copilot,Copilot,1747890859.0,1751277581.0,1748856610.0,1751279097.0,merged,merged,False,2420971.0,103307180,Azure/azure-storage-fuse,same,0
8322,8324,Copilot,Copilot,Copilot,Copilot,1761230223.0,1761300242.0,1761236895.0,1761250013.0,merged,merged,False,13118.0,15763403,OpenMS/OpenMS,same,99
3137,3139,Copilot,Copilot,Copilot,Copilot,1758480354.0,1758481323.0,1758480475.0,1758482313.0,merged,merged,False,848.0,131473375,ErikEJ/EFCorePowerTools,same,0
16876,16878,Copilot,Copilot,Copilot,Copilot,1754369262.0,1754521663.0,1754369445.0,1754521688.0,closed_unmerged,closed_unmerged,False,152218.0,294546561,microsoft/vscode-jupyter,same,12
1592,1593,Cursor,Cursor,arxanas,arxanas,1756674140.0,1757202360.0,1756676853.0,1757197540.0,closed_unmerged,merged,False,520687.0,320370787,arxanas/git-branchless,same,0
2105,2106,Cursor,Cursor,jonaro00,jonaro00,1756992455.0,1757001040.0,1756993476.0,1757450389.0,closed_unmerged,merged,False,7564.0,461280850,shuttle-hq/shuttle,same,1
13109,13111,Copilot,Copilot,Copilot,Copilot,1760491826.0,1761172597.0,1760492007.0,1760535421.0,merged,merged,False,43414.0,20046997,PrairieLearn/PrairieLearn,same,3
3110,3111,Copilot,Copilot,Copilot,Copilot,1757407437.0,1757439181.0,1757407717.0,1757439151.0,merged,closed_unmerged,False,31434.0,17453792,Mapsui/Mapsui,same,5
8,9,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1743847055.0,1743848422.0,1743848398.0,1743849456.0,closed_unmerged,merged,False,24.0,882626210,laiso/askrepo,same,0
1060,1121,OpenAI_Codex,OpenAI_Codex,Vedin,Vedin,1749651213.0,1750249553.0,1750171128.0,1750949785.0,merged,merged,False,78425.0,862592884,Embucket/embucket,same,2
2150,2152,Copilot,Copilot,Copilot,Copilot,1754508602.0,1754508796.0,1754508789.0,1754510960.0,closed_unmerged,merged,False,7.0,509566212,ast-grep/ast-grep,same,0
2255,2256,OpenAI_Codex,OpenAI_Codex,pkuehnel,pkuehnel,1760021412.0,1760035309.0,1760023194.0,1760025425.0,merged,merged,False,2231.0,449656810,pkuehnel/TeslaSolarCharger,same,4
76,77,OpenAI_Codex,OpenAI_Codex,hetrixtools,hetrixtools,1749900841.0,1750171434.0,1750168886.0,1750169986.0,merged,merged,False,1100.0,77845641,hetrixtools/agent,same,0
3650,3657,Copilot,Copilot,Copilot,Copilot,1753342960.0,1758595989.0,1753343604.0,1753343859.0,merged,closed_unmerged,False,255.0,49122742,binarywang/WxJava,same,57
243,245,Cursor,Cursor,dcramer,dcramer,1749521858.0,1749524235.0,1749523948.0,1749529192.0,closed_unmerged,merged,False,287.0,957245447,getsentry/sentry-mcp,same,0
217,218,OpenAI_Codex,OpenAI_Codex,ikamensh,ikamensh,1753511689.0,1753521003.0,1753512079.0,1753524352.0,merged,closed_unmerged,False,8924.0,174731004,ikamensh/flynt,same,0
1261,1263,OpenAI_Codex,OpenAI_Codex,louwers,louwers,1751667814.0,1751719624.0,1751670378.0,1751716708.0,merged,merged,False,46330.0,67726921,maplibre/maputnik,same,8
420,421,OpenAI_Codex,OpenAI_Codex,irsyadadl,irsyadadl,1749018229.0,1749018425.0,1749018406.0,1749018431.0,merged,merged,False,19.0,824433284,irsyadadl/intentui,same,0
177,178,OpenAI_Codex,OpenAI_Codex,jonycheung,jonycheung,1755610000.0,1755611167.0,1755610584.0,1755610607.0,merged,merged,False,23.0,5892161,jonycheung/deadsimple-less-watch-compiler,same,0
1314,1317,OpenAI_Codex,OpenAI_Codex,paulpv,paulpv,1750538344.0,1759603908.0,1751742387.0,1756211958.0,closed_unmerged,closed_unmerged,False,4469571.0,71643008,DistroAV/DistroAV,same,0
155,157,OpenAI_Codex,OpenAI_Codex,brandonkachen,brandonkachen,1748297764.0,1748371353.0,1748300905.0,1748301372.0,merged,closed_unmerged,False,467.0,826515105,CodebuffAI/codebuff,same,7
2006,2008,Copilot,Copilot,Copilot,Copilot,1753181649.0,1756414388.0,1753205617.0,1755133045.0,merged,merged,False,1927428.0,778431525,microsoft/graphrag,same,1
320,321,Copilot,Copilot,Copilot,Copilot,1752503633.0,1752518352.0,1752507547.0,1752518656.0,closed_unmerged,merged,False,10805.0,791622368,nbonamy/witsy,same,0
337,339,Copilot,Copilot,Copilot,Copilot,1758127735.0,1758131692.0,1758127863.0,1758130287.0,merged,merged,False,2424.0,141843316,demystifyfp/FsToolkit.ErrorHandling,same,0
1497,1500,Copilot,Copilot,Copilot,Copilot,1751601710.0,1751770948.0,1751765522.0,1751768690.0,closed_unmerged,merged,False,3168.0,7243421,GradleUp/shadow,same,0
642,646,Copilot,Copilot,Copilot,Copilot,1757338988.0,1757353869.0,1757344620.0,1757345389.0,merged,merged,False,769.0,22886718,ioBroker/ioBroker,same,1
527,528,OpenAI_Codex,OpenAI_Codex,brayniac,brayniac,1748647663.0,1748895105.0,1748647740.0,1748648879.0,merged,merged,False,1139.0,588739758,iopsystems/rezolus,same,1
3979,3980,Copilot,Copilot,Copilot,Copilot,1751347233.0,1751367201.0,1751348918.0,1751367193.0,closed_unmerged,closed_unmerged,False,18275.0,106087444,electerm/electerm,same,0
60,61,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1749380557.0,1750083791.0,1749561692.0,1750343362.0,closed_unmerged,closed_unmerged,False,522099.0,888701643,test-zeus-ai/testzeus-hercules,same,0
448,451,Cursor,Cursor,michal-g,michal-g,1755030330.0,1756394405.0,1755907466.0,1756394375.0,closed_unmerged,closed_unmerged,False,486909.0,224034848,ml-struct-bio/cryodrgn,same,0
34,71,Copilot,Copilot,Copilot,Copilot,1751620189.0,1758610712.0,1758090487.0,1758091793.0,closed_unmerged,merged,False,1306.0,956197447,jonasbark/swiftcontrol,same,2
12384,12591,Copilot,Copilot,Copilot,Copilot,1755779191.0,1761232401.0,1759388211.0,1759787580.0,closed_unmerged,closed_unmerged,False,399369.0,32051890,dotnet/msbuild,same,137
5584,5585,Copilot,Copilot,Copilot,Copilot,1758707481.0,1758716033.0,1758707760.0,1759850906.0,closed_unmerged,closed_unmerged,False,8273.0,320307811,scaleway/ultraviolet,same,0
744,745,OpenAI_Codex,OpenAI_Codex,hsahovic,hsahovic,1751239236.0,1751239691.0,1751239355.0,1751239567.0,merged,merged,False,212.0,200867511,hsahovic/poke-env,same,0
158,159,Copilot,Copilot,Copilot,Copilot,1755098910.0,1755185877.0,1755099269.0,1755107369.0,merged,merged,False,8100.0,13705438,fulldecent/FDWaveformView,same,0
14,15,OpenAI_Codex,OpenAI_Codex,joamag,joamag,1749320055.0,1749339369.0,1749323804.0,1749327128.0,merged,merged,False,3324.0,565750987,joamag/boytacean,same,0
4670,5010,OpenAI_Codex,OpenAI_Codex,pakrym-oai,pakrym-oai,1759508338.0,1761274056.0,1760033590.0,1760033688.0,closed_unmerged,closed_unmerged,False,98.0,965415649,openai/codex,same,290
195,197,Copilot,Copilot,Copilot,Copilot,1755869347.0,1755873004.0,1755869607.0,1755874216.0,merged,merged,False,3397.0,749160816,AdnaneKhan/gato-x,same,0
69,70,OpenAI_Codex,OpenAI_Codex,mkczarkowski,mkczarkowski,1758542657.0,1758543967.0,1758543894.0,1758622370.0,closed_unmerged,closed_unmerged,False,73.0,948098004,przeprogramowani/ai-rules-builder,same,0
437,438,Copilot,Copilot,Copilot,Copilot,1761208640.0,1761213182.0,1761208674.0,1761218441.0,merged,closed_unmerged,False,4508.0,153405532,Azure-Samples/iot-edge-opc-plc,same,0
2,3,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741532619.0,1741545233.0,1741540718.0,1742307715.0,merged,closed_unmerged,False,4515.0,944785047,Osly-AI/PocketManus,same,0
294,297,Copilot,Copilot,Copilot,Copilot,1754662216.0,1754670764.0,1754662218.0,1754670740.0,closed_unmerged,closed_unmerged,False,8522.0,1028174094,zouzhekang/YJYpaper,same,7
152,153,Copilot,Copilot,Copilot,Copilot,1758222727.0,1758224267.0,1758224238.0,1758563131.0,closed_unmerged,merged,False,29.0,101188728,cloudposse/terraform-aws-ecr,same,0
241,244,OpenAI_Codex,OpenAI_Codex,stevermeister,stevermeister,1755496232.0,1759393923.0,1757483718.0,1757483741.0,merged,merged,False,23.0,49275951,stevermeister/ngx-wig,same,3
3082,3084,Copilot,Copilot,Copilot,Copilot,1756411896.0,1756640747.0,1756640445.0,1758878346.0,merged,merged,False,302.0,22116780,ioBroker/ioBroker.js-controller,same,1
27,28,Copilot,Copilot,Copilot,Copilot,1761209836.0,1761210609.0,1761209859.0,1761210662.0,closed_unmerged,closed_unmerged,False,750.0,796872246,Admonstrator/glinet-tailscale-updater,same,0
1710,1711,Copilot,Copilot,Copilot,Copilot,1757939024.0,1757941929.0,1757939573.0,1757939662.0,merged,closed_unmerged,False,89.0,65464094,BlitterStudio/amiberry,same,0
331,332,Copilot,Copilot,Copilot,Copilot,1757095157.0,1757098039.0,1757095223.0,1757097058.0,merged,merged,False,1835.0,59167041,microsoft/vscode-wiki,same,0
1046,1048,Copilot,Copilot,Copilot,Copilot,1758460144.0,1758465936.0,1758463431.0,1758463452.0,closed_unmerged,closed_unmerged,False,21.0,172267331,Part-DB/Part-DB-server,same,0
128,129,OpenAI_Codex,OpenAI_Codex,koculu,koculu,1749867789.0,1749869057.0,1749867808.0,1749869090.0,merged,merged,False,1249.0,511139581,koculu/ZoneTree,same,4
5141,5213,Copilot,Copilot,Copilot,Copilot,1749052774.0,1759170394.0,1751386359.0,1752165988.0,merged,merged,False,779629.0,217654199,microsoft/msquic,same,2
14516,14518,Copilot,Copilot,Copilot,Copilot,1757645110.0,1757647917.0,1757645289.0,1757906710.0,closed_unmerged,closed_unmerged,False,2628.0,348248652,OfficeDev/microsoft-365-agents-toolkit,same,11
2550,2552,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1753734241.0,1754492455.0,1753789973.0,1753790956.0,closed_unmerged,merged,False,983.0,370740787,liveblocks/liveblocks,same,20
1381,1389,OpenAI_Codex,OpenAI_Codex,integrii,integrii,1756610880.0,1756800175.0,1756720502.0,1756767499.0,closed_unmerged,merged,False,46997.0,137922416,kuberhealthy/kuberhealthy,same,131
502,504,Copilot,Copilot,Copilot,Copilot,1755151160.0,1755151232.0,1755151194.0,1755353088.0,closed_unmerged,merged,False,38.0,639096103,Cosmian/kms,same,0
3602,3614,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1758901205.0,1759159049.0,1759151716.0,1759158899.0,closed_unmerged,closed_unmerged,False,7183.0,553878560,modal-labs/modal-client,same,0
678,680,OpenAI_Codex,OpenAI_Codex,peter-lawrey,peter-lawrey,1748779631.0,1748779658.0,1748779639.0,1748779687.0,merged,merged,False,19.0,31261671,OpenHFT/Chronicle-Bytes,same,18
17567,17569,Copilot,Copilot,Copilot,Copilot,1752108190.0,1752170767.0,1752157286.0,1754996937.0,merged,closed_unmerged,False,13481.0,263503250,Azure/bicep,same,0
26,27,OpenAI_Codex,OpenAI_Codex,ThalesMMS,ThalesMMS,1760734994.0,1760735031.0,1760734998.0,1760735055.0,closed_unmerged,closed_unmerged,False,33.0,257932000,GavriloviciEduard/Asclepios-DICOM-Viewer,same,0
1329,1332,Copilot,Copilot,Copilot,Copilot,1759899100.0,1760587745.0,1760120271.0,1760296548.0,closed_unmerged,closed_unmerged,False,176277.0,49407251,vadimcn/codelldb,same,2
2030,2032,OpenAI_Codex,OpenAI_Codex,marsninja,marsninja,1748824254.0,1748901333.0,1748826118.0,1748826827.0,closed_unmerged,merged,False,709.0,422711680,jaseci-labs/jaseci,same,133
4614,4623,OpenAI_Codex,OpenAI_Codex,abduld,abduld,1747497354.0,1747812329.0,1747579555.0,1747638028.0,closed_unmerged,closed_unmerged,False,58473.0,634043200,modular/modular,same,3
77,129,OpenAI_Codex,OpenAI_Codex,jjmata,jjmata,1754375445.0,1761314866.0,1756238370.0,1756256460.0,merged,closed_unmerged,False,18090.0,1024661423,we-promise/sure,same,4
1931,1968,Copilot,Copilot,Copilot,Copilot,1758500396.0,1761401359.0,1761141762.0,1761393852.0,closed_unmerged,merged,False,252090.0,1208360,tvheadend/tvheadend,same,14
1168,1170,Copilot,Copilot,Copilot,Copilot,1760493251.0,1760637626.0,1760537225.0,1760538151.0,closed_unmerged,closed_unmerged,False,926.0,149182373,kitzeslab/opensoundscape,same,1
12976,12980,Copilot,Copilot,Copilot,Copilot,1752225648.0,1752488633.0,1752313750.0,1753695388.0,closed_unmerged,closed_unmerged,False,174883.0,133968906,bbc/simorgh,same,0
6933,6947,Copilot,Copilot,Copilot,Copilot,1758304698.0,1761246476.0,1758656309.0,1761323045.0,merged,merged,False,2590167.0,323665366,microsoft/kiota,same,0
5483,5499,Copilot,Copilot,Copilot,Copilot,1747806808.0,1755881126.0,1749837266.0,1755881199.0,closed_unmerged,closed_unmerged,False,6043860.0,62843932,microsoft/BotFramework-WebChat,same,0
371,372,OpenAI_Codex,OpenAI_Codex,softmarshmallow,softmarshmallow,1748614411.0,1748626120.0,1748614423.0,1748625800.0,closed_unmerged,merged,False,11377.0,338529997,gridaco/grida,same,6
187,193,Copilot,Copilot,Copilot,Copilot,1752076999.0,1760728952.0,1752864165.0,1752865561.0,closed_unmerged,merged,False,1396.0,915016509,microsoft/Generative-AI-for-beginners-dotnet,same,4
63,64,OpenAI_Codex,OpenAI_Codex,darksworm,darksworm,1756566752.0,1756566843.0,1756566757.0,1756566844.0,closed_unmerged,closed_unmerged,False,86.0,1034142340,darksworm/argonaut,same,8
2704,2706,Copilot,Copilot,Copilot,Copilot,1757537766.0,1757541033.0,1757538146.0,1757541033.0,closed_unmerged,closed_unmerged,False,2887.0,1482997,phpredis/phpredis,same,0
133,134,OpenAI_Codex,OpenAI_Codex,TFMV,TFMV,1750499577.0,1750499632.0,1750499595.0,1750500476.0,merged,merged,False,37.0,801100603,TFMV/porter,same,3
2646,2647,Copilot,Copilot,Copilot,Copilot,1760289617.0,1760342642.0,1760293973.0,1760342249.0,closed_unmerged,merged,False,48276.0,659104635,web-infra-dev/rspress,same,4
8642,8752,Cursor,Cursor,scopsy,scopsy,1751631562.0,1754489368.0,1753105166.0,1753112282.0,closed_unmerged,merged,False,7116.0,400215964,novuhq/novu,same,63
114,119,Copilot,Copilot,Copilot,Copilot,1758626532.0,1760975156.0,1760784883.0,1760955238.0,closed_unmerged,merged,False,170355.0,825888299,jamdotdev/jam-dev-utilities,same,4
173,174,OpenAI_Codex,OpenAI_Codex,sledigabel,sledigabel,1750775889.0,1752755051.0,1750775923.0,1756822144.0,merged,merged,False,1979128.0,355476462,Skyscanner/turbolift,same,2
1449,1450,Copilot,Copilot,Copilot,Copilot,1751569316.0,1751569465.0,1751569414.0,1751569445.0,closed_unmerged,closed_unmerged,False,31.0,37983532,movim/movim,same,0
108,110,Copilot,Copilot,Copilot,Copilot,1747950941.0,1747956240.0,1747951500.0,1747952206.0,closed_unmerged,merged,False,706.0,89713685,vapourismo/knx-go,same,0
1010,1016,Copilot,Copilot,Copilot,Copilot,1760125359.0,1760460495.0,1760128331.0,1760465560.0,merged,merged,False,332164.0,235809355,CERTCC/SSVC,same,3
2912,2917,Copilot,Copilot,Copilot,Copilot,1756798240.0,1758227975.0,1757080989.0,1758042107.0,merged,merged,False,961118.0,247216177,ProvableHQ/snarkVM,same,0
8548,8570,Devin,Devin,devin-ai-integration[bot],devin-ai-integration[bot],1741708265.0,1742514603.0,1742406199.0,1742576681.0,merged,merged,False,108404.0,28928522,wolfSSL/wolfssl,same,20
22,23,Cursor,Cursor,huhusmang,huhusmang,1757700453.0,1757859661.0,1757702262.0,1757899966.0,closed_unmerged,merged,False,157399.0,1021307587,huhusmang/Subscription-Management,same,0
900,901,OpenAI_Codex,OpenAI_Codex,andrewgazelka,andrewgazelka,1747576188.0,1747851983.0,1747577419.0,1747578138.0,merged,closed_unmerged,False,719.0,765572754,hyperion-mc/hyperion,same,0
1302,1304,Copilot,Copilot,Copilot,Copilot,1757055724.0,1759311346.0,1757055871.0,1758978890.0,merged,merged,False,1923019.0,38957562,leokhoa/laragon,same,0
154,198,Copilot,Copilot,Copilot,Copilot,1755202350.0,1755754941.0,1755640053.0,1755656877.0,merged,merged,False,16824.0,1020008528,microsoft/wassette,same,154
160003,160920,OpenAI_Codex,OpenAI_Codex,ezyang,ezyang,1754518619.0,1756645819.0,1755554163.0,1758220789.0,closed_unmerged,closed_unmerged,False,1091656.0,65600975,pytorch/pytorch,same,36
1798,1808,Copilot,Copilot,Copilot,Copilot,1756448858.0,1757292958.0,1756899633.0,1757034676.0,merged,merged,False,135043.0,191752255,deepmodeling/dpgen,same,12
12217,12220,Copilot,Copilot,Copilot,Copilot,1756459160.0,1756469843.0,1756465226.0,1756977238.0,merged,merged,False,4617.0,167405382,UI5/webcomponents,same,0
118293,118296,Copilot,Copilot,Copilot,Copilot,1756500937.0,1756818723.0,1756502312.0,1756818740.0,closed_unmerged,closed_unmerged,False,316411.0,133843125,department-of-veterans-affairs/va.gov-team,same,4
526,527,OpenAI_Codex,OpenAI_Codex,mattiasw,mattiasw,1749718995.0,1749719833.0,1749719270.0,1749719849.0,merged,merged,False,563.0,3084583,mattiasw/ExifReader,same,0
344,345,OpenAI_Codex,OpenAI_Codex,bonk1t,bonk1t,1758017378.0,1758018517.0,1758017400.0,1758537900.0,closed_unmerged,closed_unmerged,False,1117.0,719367294,VRSEN/agency-swarm,same,0
